ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Nation,Nation,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
"15","Engineering Technologies","1599","Other Engineering Technology Studies","159999","Other Engineering Technologies & Engineering-Related Fields",2019,"2019","01000US","United States",5,"Bachelors Degree",3,"other-engineering-technologies-engineering-related-fields","Georgia","04000US13","georgia"
"16","Language & Linguistics","1601","Linguistic, Comparative, & Related Language Studies","160101","General Foreign Languages & Literatures",2019,"2019","01000US","United States",5,"Bachelors Degree",46,"general-foreign-languages-literatures","Georgia","04000US13","georgia"
"16","Language & Linguistics","1601","Linguistic, Comparative, & Related Language Studies","160102","Linguistics",2019,"2019","01000US","United States",5,"Bachelors Degree",104,"linguistics","Georgia","04000US13","georgia"
"16","Language & Linguistics","1601","Linguistic, Comparative, & Related Language Studies","160104","Comparative Literature",2019,"2019","01000US","United States",5,"Bachelors Degree",20,"comparative-literature","Georgia","04000US13","georgia"
"16","Language & Linguistics","1603","East Asian Languages, Literatures, & Linguistics","160300","General East Asian Languages, Literatures, & Linguistics",2019,"2019","01000US","United States",5,"Bachelors Degree",2,"general-east-asian-languages-literatures-linguistics","Georgia","04000US13","georgia"
"16","Language & Linguistics","1603","East Asian Languages, Literatures, & Linguistics","160301","Chinese Language & Literature",2019,"2019","01000US","United States",5,"Bachelors Degree",10,"chinese-language-literature","Georgia","04000US13","georgia"
"16","Language & Linguistics","1603","East Asian Languages, Literatures, & Linguistics","160302","Japanese Language & Literature",2019,"2019","01000US","United States",5,"Bachelors Degree",8,"japanese-language-literature","Georgia","04000US13","georgia"
"16","Language & Linguistics","1604","Slavic, Baltic, & Albanian Languages, Literatures, & Linguistics","160402","Russian Language & Literature",2019,"2019","01000US","United States",5,"Bachelors Degree",2,"russian-language-literature","Georgia","04000US13","georgia"
"16","Language & Linguistics","1605","Germanic Languages, Literatures, & Linguistics","160500","General Germanic Languages, Literatures, & Linguistics",2019,"2019","01000US","United States",5,"Bachelors Degree",0,"general-germanic-languages-literatures-linguistics","Georgia","04000US13","georgia"
"16","Language & Linguistics","1605","Germanic Languages, Literatures, & Linguistics","160501","German Language & Literature",2019,"2019","01000US","United States",5,"Bachelors Degree",22,"german-language-literature","Georgia","04000US13","georgia"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160900","General Romance Languages, Literatures, & Linguistics",2019,"2019","01000US","United States",5,"Bachelors Degree",19,"general-romance-languages-literatures-linguistics","Georgia","04000US13","georgia"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160901","French Language & Literature",2019,"2019","01000US","United States",5,"Bachelors Degree",38,"french-language-literature","Georgia","04000US13","georgia"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160902","Italian Language & Literature",2019,"2019","01000US","United States",5,"Bachelors Degree",1,"italian-language-literature","Georgia","04000US13","georgia"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160905","Spanish Language & Literature",2019,"2019","01000US","United States",5,"Bachelors Degree",194,"spanish-language-literature","Georgia","04000US13","georgia"
"16","Language & Linguistics","1611","Middle Eastern & Semitic Languages, Literatures, & Linguistics","161101","Arabic Language & Literature",2019,"2019","01000US","United States",5,"Bachelors Degree",12,"arabic-language-literature","Georgia","04000US13","georgia"
"16","Language & Linguistics","1611","Middle Eastern & Semitic Languages, Literatures, & Linguistics","161103","Ancient Near Eastern & Biblical Languages, Literatures, & Linguistics",2019,"2019","01000US","United States",5,"Bachelors Degree",0,"ancient-near-eastern-biblical-languages-literatures-linguistics","Georgia","04000US13","georgia"
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161200","General Classical Language, Literature, & Linguistics",2019,"2019","01000US","United States",5,"Bachelors Degree",15,"general-classical-language-literature-linguistics","Georgia","04000US13","georgia"
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161202","Ancient/Classical Greek Language & Literature",2019,"2019","01000US","United States",5,"Bachelors Degree",0,"ancientclassical-greek-language-literature","Georgia","04000US13","georgia"
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161203","Latin Language & Literature",2019,"2019","01000US","United States",5,"Bachelors Degree",4,"latin-language-literature","Georgia","04000US13","georgia"
"16","Language & Linguistics","1616","American Sign Language","161603","Sign Language Interpretation & Translation",2019,"2019","01000US","United States",5,"Bachelors Degree",25,"sign-language-interpretation-translation","Georgia","04000US13","georgia"
"16","Language & Linguistics","1699","Other Foreign Languages, Literature, & Linguistic Studies","169999","Other Foreign Languages, Literatures, & Linguistics",2019,"2019","01000US","United States",5,"Bachelors Degree",117,"other-foreign-languages-literatures-linguistics","Georgia","04000US13","georgia"
"19","Human Sciences","1901","General Family & Consumer Sciences","190101","General Family & Consumer Sciences",2019,"2019","01000US","United States",5,"Bachelors Degree",30,"general-family-consumer-sciences-190101","Georgia","04000US13","georgia"
"19","Human Sciences","1902","Family & Consumer Science Business Services","190202","Family & Consumer Science Communication",2019,"2019","01000US","United States",5,"Bachelors Degree",28,"family-consumer-science-communication","Georgia","04000US13","georgia"
"19","Human Sciences","1902","Family & Consumer Science Business Services","190203","Consumer Merchandising & Retail Management",2019,"2019","01000US","United States",5,"Bachelors Degree",18,"consumer-merchandising-retail-management","Georgia","04000US13","georgia"
"19","Human Sciences","1904","Family & Consumer Economics Studies","190401","General Family Resource Mangement Studies",2019,"2019","01000US","United States",5,"Bachelors Degree",54,"general-family-resource-mangement-studies","Georgia","04000US13","georgia"
"19","Human Sciences","1904","Family & Consumer Economics Studies","190402","Consumer Economics",2019,"2019","01000US","United States",5,"Bachelors Degree",69,"consumer-economics","Georgia","04000US13","georgia"
"19","Human Sciences","1905","Foods, Nutrition, & Related Services","190501","General Food, Nutrition, & Wellness Studies",2019,"2019","01000US","United States",5,"Bachelors Degree",22,"general-food-nutrition-wellness-studies","Georgia","04000US13","georgia"
"19","Human Sciences","1905","Foods, Nutrition, & Related Services","190504","Human Nutrition",2019,"2019","01000US","United States",5,"Bachelors Degree",5,"human-nutrition","Georgia","04000US13","georgia"
"19","Human Sciences","1906","Housing & Human Environments","190601","General Housing & Human Environments",2019,"2019","01000US","United States",5,"Bachelors Degree",35,"general-housing-human-environments","Georgia","04000US13","georgia"
"19","Human Sciences","1907","Human Development & Family Studies","190701","General Human Development & Family Studies",2019,"2019","01000US","United States",5,"Bachelors Degree",215,"general-human-development-family-studies","Georgia","04000US13","georgia"
"19","Human Sciences","1907","Human Development & Family Studies","190702","Adult Development & Aging",2019,"2019","01000US","United States",5,"Bachelors Degree",4,"adult-development-aging","Georgia","04000US13","georgia"
"19","Human Sciences","1907","Human Development & Family Studies","190706","Child Development",2019,"2019","01000US","United States",5,"Bachelors Degree",5,"child-development","Georgia","04000US13","georgia"
"19","Human Sciences","1907","Human Development & Family Studies","190707","Family & Community Services",2019,"2019","01000US","United States",5,"Bachelors Degree",4,"family-community-services","Georgia","04000US13","georgia"
"19","Human Sciences","1907","Human Development & Family Studies","190799","Other Human Development, Family Studies, & Related Services",2019,"2019","01000US","United States",5,"Bachelors Degree",18,"other-human-development-family-studies-related-services","Georgia","04000US13","georgia"
"19","Human Sciences","1909","Apparel & Textiles","190901","General Apparel & Textiles",2019,"2019","01000US","United States",5,"Bachelors Degree",59,"general-apparel-textiles","Georgia","04000US13","georgia"
"19","Human Sciences","1909","Apparel & Textiles","190905","Apparel & Textile Marketing Management",2019,"2019","01000US","United States",5,"Bachelors Degree",136,"apparel-textile-marketing-management","Georgia","04000US13","georgia"
"19","Human Sciences","1909","Apparel & Textiles","190999","Other Apparel & Textiles",2019,"2019","01000US","United States",5,"Bachelors Degree",14,"other-apparel-textiles","Georgia","04000US13","georgia"
"22","Legal","2200","Undergraduate Non-Professional General Legal Studies","220000","General Legal Studies",2019,"2019","01000US","United States",5,"Bachelors Degree",5,"general-legal-studies","Georgia","04000US13","georgia"
"22","Legal","2200","Undergraduate Non-Professional General Legal Studies","220001","Pre-Law Studies",2019,"2019","01000US","United States",5,"Bachelors Degree",1,"pre-law-studies","Georgia","04000US13","georgia"
"22","Legal","2203","Legal Support Services","220302","Paralegal",2019,"2019","01000US","United States",5,"Bachelors Degree",44,"paralegal","Georgia","04000US13","georgia"
